EDIZIONE,ID,REGIONE,TIPO.ORG,IMP.SOC,ONLUS,TEM.ATT,COL.T.PI,COL.T.PA,VOL.ECO,ARCHIVIS,AGRICOLT,ANTROPOL,APP.SOFT,ARCHEOLO,ARCHITET,ARTIPLAS,BENI.CUL,BIBLIOTE,CIBO,CINEMA,COMMERCI,COMMUNIT,CONCORSO,COWORKIN,CROWDFUN,DANZA,DESIGN,DIDATTIC,EDITORIA,ENOGASTR,EVENTI,FABBING,FESTIVAL,FILOSOFI,FORMAZIO,FOTOGRAF,FUNDRAIS,INFANZIA,INTEG.SO,LETTERAT,LINGUE.S,MODA,MUSICA,MUSEI,OPENDATA,PEDAGOGI,PERF.ART,PITTURA,PSICOLOG,RADIO,RESTAURO,RIV.CART,RIV.ONLI,SOCIALNE,SOCIOLOG,SPAZI.SP,SPAZI.ES,SPORT,TEATRO,VIDEO,WEB,TURISMO,ALTRO
cheFare 2 (2013/2014),511,Puglia,Associazione,No,No,Da più di 3 anni a 5 anni,Nessun collaboratore/dipendente a tempo pieno,11 collaboratori o più,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),512,Lazio,Associazione culturale,No,No,Più di 20 anni,1,1,Non ha un bilancio perché attivo da meno di un anno,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),513,Lazio,S.n.c.,No,No,Da più di 1 anno a 3 anni,3,2,Da 100.001 a 500.000€,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),514,Lazio,Associazione,No,No,Da più di 5 anni a 10 anni,Nessun collaboratore/dipendente a tempo pieno,Nessun collaboratore/dipendente a tempo parziale,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),515,Lazio,S.r.l.,No,No,Da più di 3 anni a 5 anni,2,5,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Non applicabile
cheFare 2 (2013/2014),516,Toscana,Associazione culturale,No,No,Da più di 5 anni a 10 anni,1,5,Da 50.001 a 100.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),517,Sardegna,Associazione culturale,No,No,Da più di 10 anni a 20 anni,3,11 collaboratori o più,Da 100.001 a 500.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),518,Veneto,Altro tipo di organizzazione,No,No,Meno di 6 mesi,Nessun collaboratore/dipendente a tempo pieno,Nessun collaboratore/dipendente a tempo parziale,Non ha un bilancio perché attivo da meno di un anno,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Presente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),519,Lombardia,Associazione,No,No,Da più di 1 anno a 3 anni,3,4,Da 20.001 a 50.000€,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),520,Lazio,S.r.l.,No,No,Da più di 5 anni a 10 anni,2,Nessun collaboratore/dipendente a tempo parziale,Da 20.001 a 50.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),521,Trentino Alto Adige,Associazione,No,No,Da più di 1 anno a 3 anni,11 collaboratori o più,Nessun collaboratore/dipendente a tempo parziale,Oltre 1.000.000€,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),522,Piemonte e Valle d'Aosta,Fondazione di partecipazione,No,No,Da più di 5 anni a 10 anni,1,5,Da 50.001 a 100.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),523,Lombardia,società cooperativa a r.l.,Sì,Sì,Più di 20 anni,3,9,Da 500.001 a 1.000.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),524,Basilicata,Associazione,No,No,Da più di 1 anno a 3 anni,Nessun collaboratore/dipendente a tempo pieno,Nessun collaboratore/dipendente a tempo parziale,Da 0 a 20.000€,Assente,Presente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),525,Puglia,Associazione culturale,Sì,No,Da più di 10 anni a 20 anni,1,1,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Presente,Assente,Presente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),526,Emilia Romagna,Associazione culturale,No,No,Da più di 10 anni a 20 anni,3,Nessun collaboratore/dipendente a tempo parziale,Da 100.001 a 500.000€,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),527,Lazio,Associazione culturale,No,No,Da più di 1 anno a 3 anni,6,10,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),528,Sicilia,società cooperativa a r.l.,Sì,Sì,Meno di 6 mesi,Nessun collaboratore/dipendente a tempo pieno,Nessun collaboratore/dipendente a tempo parziale,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),529,Lombardia,Altro tipo di organizzazione,No,No,Si costituisce ex novo per il bando,Nessun collaboratore/dipendente a tempo pieno,Nessun collaboratore/dipendente a tempo parziale,Non ha un bilancio perché attivo da meno di un anno,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Non applicabile
cheFare 2 (2013/2014),530,Lombardia,Associazione,No,No,Più di 20 anni,11 collaboratori o più,1,Oltre 1.000.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),531,Abruzzo e Molise,Associazione di Promozione Sociale/Consorzio di cooperative sociali,No,No,Si costituisce ex novo per il bando,3,3,Non ha un bilancio perché attivo da meno di un anno,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Non applicabile
cheFare 2 (2013/2014),532,Puglia,Associazione,No,Sì,Da più di 3 anni a 5 anni,Nessun collaboratore/dipendente a tempo pieno,Nessun collaboratore/dipendente a tempo parziale,Da 100.001 a 500.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Presente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),533,Lazio,Associazione culturale,No,No,Meno di 6 mesi,1,2,Non ha un bilancio perché attivo da meno di un anno,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),534,Sardegna,Associazione di Promozione Sociale/Consorzio di cooperative sociali,No,No,Da più di 3 anni a 5 anni,3,Nessun collaboratore/dipendente a tempo parziale,Da 20.001 a 50.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),535,Lombardia,Associazione,No,No,Da 6 mesi a 1 anno,11 collaboratori o più,11 collaboratori o più,Non ha un bilancio perché attivo da meno di un anno,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),536,Piemonte e Valle d'Aosta,Associazione di Promozione Sociale/Consorzio di cooperative sociali,No,No,Da 6 mesi a 1 anno,Nessun collaboratore/dipendente a tempo pieno,Nessun collaboratore/dipendente a tempo parziale,Non ha un bilancio perché attivo da meno di un anno,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),537,Puglia,Associazione culturale,No,No,Da più di 1 anno a 3 anni,5,5,Da 0 a 20.000€,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),538,Lombardia,Associazione culturale,No,No,Da più di 3 anni a 5 anni,Nessun collaboratore/dipendente a tempo pieno,9,Da 50.001 a 100.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Presente,Presente,Non applicabile
cheFare 2 (2013/2014),539,Campania,società cooperativa a r.l.,Sì,Sì,Da più di 10 anni a 20 anni,6,11 collaboratori o più,Oltre 1.000.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Presente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
cheFare 2 (2013/2014),540,Lombardia,Comitato,No,No,Si costituisce ex novo per il bando,Nessun collaboratore/dipendente a tempo pieno,11 collaboratori o più,Non ha un bilancio perché attivo da meno di un anno,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Non applicabile
cheFare 2 (2013/2014),541,Sardegna,Associazione culturale,No,No,Da più di 10 anni a 20 anni,4,11 collaboratori o più,Da 100.001 a 500.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Non applicabile
